SensorName,Date-Time(Wave),Name(Wave),Speed(Wave),Launch(Wave),Dir(Wave),BS(Wave),SS(Wave),TS(Wave),SA(Wave),Carry(Wave),Total(Wave),HeadSpeed(Wave),AA(Wave),CP(Wave),SP(Wave),SD(Wave),ML1_SP(Wave),ML1_LA(Wave),ML1_DA(Wave),ML1_BS(Wave),ML1_SS(Wave),ML1_SR(Wave),ML1_SA(Wave),RCT_MEA(Wave),RCT_MEA_AI(Wave),,SensorName,Date-Time(GCQ),ForesightSports:PLAYER1-2025-01-21¿ÀÈÄ5:0Club(GCQ),Ball(GCQ),BallSpeed(GCQ),LaunchAngle(GCQ),SideAngle(GCQ),Backspin(GCQ),Sidespin(GCQ),TiltAngle(GCQ),TotalSpin(GCQ),Carry(GCQ),Total(GCQ),Offline(GCQ),DescentAngle(GCQ),PeakHeight(GCQ),ClubSpeed(GCQ),Efficiency(GCQ),AngleofAttack(GCQ),ClubPath(GCQ),FacetoPath(GCQ),Lie(GCQ),Loft(GCQ),ClosureRate(GCQ),FaceImpactLateral(GCQ),FaceImpactVertical(GCQ),,SensorName,Date-Time(TM4),Date(TM4),TMDNo(TM4),TMDFilename(TM4),Player(TM4),Club(TM4),Ball(TM4),ClubSpeed(TM4),AttackAngle(TM4),ClubPath(TM4),LowPoint(TM4),SwingPlane(TM4),SwingDirection(TM4),Dyn.Loft(TM4),FaceAngle(TM4),FaceToPath(TM4),BallSpeed(TM4),SmashFactor(TM4),LaunchAngle(TM4),LaunchDirection(TM4),SpinRate(TM4),SpinRateType(TM4),SpinAxis(TM4),MaxHeight-Dist.(TM4),MaxHeight-Height(TM4),MaxHeight-Side(TM4),LastdataPoint-Length(TM4),LastdataPoint-Side(TM4),LastdataPoint-Height(TM4),LastdataPoint-Time(TM4),CarryFlat-Length(TM4),CarryFlat-Side(TM4),CarryFlat-Land.Angle(TM4),CarryFlat-BallSpeed(TM4),CarryFlat-Time(TM4),Est.TotalFlat-Length(TM4),Est.TotalFlat-Side(TM4),DynamicLie(TM4),ImpactOffset(TM4),ImpactHeight(TM4),Curve(TM4),SpinAxis(Sim)(TM4),Curve(Sim)(TM4),Carry(Sim)(TM4),Total(Sim)(TM4),CarrySide(Sim)(TM4),Totalside(Sim)(TM4),LandingAngle(Sim)(TM4),UseInStat(TM4),Tags(TM4),Condition(TM4),Email(TM4),,SensorName,ShotID(Max),BallSpd.(Max),LaunchAngle(Max),LaunchDirection(Max),BackSpin(Max),SideSpin(Max),Totalspin(Max),SpinAxis(Max),HeadSpd.(Max),ClubPath(Max),FaceAngle(Max),AttackAngle(Max),DynamicLoft(Max),ImpactPoint(H)(Max),ImpactPoint(V)(Max),LowPoint(Max),SwingPlane(Max),SwingDirection(Max),ClubLie(Max),ClosureRate(Max),Faxis(Max),T/Hdiff.(Max),E(Max),Tag(Max),Time(Max),,SensorName,Date-Time(GRadar),Name(GRadar),Speed(GRadar),Launch(GRadar),Dir(GRadar),BS(GRadar),SS(GRadar),TS(GRadar),SA(GRadar),Carry(GRadar),Total(GRadar),HeadSpeed(GRadar),AA(GRadar),CP(GRadar),SP(GRadar),SD(GRadar),ML1_SP(GRadar),ML1_LA(GRadar),ML1_DA(GRadar),ML1_BS(GRadar),ML1_SS(GRadar),ML1_SR(GRadar),ML1_SA(GRadar),RCT_MEA(GRadar),RCT_MEA_AI(GRadar),,
Wave,20250121_163704, SI_2025.01.21_16.37.04_518, 30.52, 35.75, 1.08, 6142.7, -234.1, 6147.2, -2.2, 70.8, 74.5, 30.4, 0.4, 2.1, 65.3, 2.7, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_163704, Iron,  Standard,  30.9,  35.3,  2.6,  2496,  -408,  -9.3,  2529,  77.2,  87.3,  0.5,  46.7,  18.4,  30.5,  1.01,  2.3,  3.5,  -4.0,  12.2,  46.3,  165.1,  10,  -10.2, , TM4,20250121_163704, 2025-01-21 PM 4:37:04, , , Unknown Player, 9 Iron, Premium, 29.461, 1.7999999999999998, 5.4, -3.6999999999999997, 70.149, 6.029, 38.49, -0.3559999999999999, -5.756, 30.5745, 1.0378, 34.887, 0.38800000000000007, 2479.42, Measured, 52.81499999999999, 38.96953582763672, 14.49247570174226, 2.548526490448984, 67.99472259999425, 6.66191882514637, -2.288189830557106, 3.636498, 65.92931229894863, 6.365069257040159, 46.65708470040155, 21.22783660888672, 3.493082, 76.80186851853225, 7.902842190813077, 63.73722275063685, -18.306081729293606, -13.137563560196233, 5.92, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163701, SD_2025.01.21_16.37.01_070, 30.47, 32.54, 2.70, 5614.2, 1779.0, 5889.3, 17.6, 70.3, 78.6, 31.4, 98765.0, 98765.0, 98765.0, 98765.0, 29.64, 30.91, 0.71, 5122.0, 776.8, 5157.0, 8.0, 0, 0, , 
Wave,20250121_163719, SI_2025.01.21_16.37.19_519, 29.56, 32.39, 2.45, 5580.7, -795.2, 5637.1, -8.1, 68.2, 73.5, 31.0, -5.1, 7.1, 61.3, 3.9, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_163718, Iron,  Standard,  35.6,  37.0,  0.2,  2259,  -59,  -1.5,  2260,  97.0,  106.6,  -0.4,  50.4,  26.4,  31.9,  1.12,  -0.9,  3.1,  -2.8,  -2.8,  43.5,  2550.3,  9,  -18.6, , TM4,20250121_163718, 2025-01-21 PM 4:37:18, , , Unknown Player, 9 Iron, Premium, 29.818, -0.4, 2.8, 1, 62.286, 2.4830000000000005, 39.293, -1.363, -4.163000000000001, 35.2084, 1.1808, 36.423, -0.955, 2259, Measured, -0, 51.64873504638672, 19.306458052085375, 1.220398096161825, 87.25537379693378, 4.6783351088609235, -1.8143039929307583, 4.265286, 85.6850981318477, 4.469592150285871, 48.28089223277341, 22.365726470947266, 4.158683, 96.6133448568619, 5.8701801748645535, 63.43091089391381, -9.33959651926022, -19.41436898744603, 5.896, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163715, SD_2025.01.21_16.37.15_071, 34.89, 34.46, 1.17, 8365.5, 1633.0, 8523.4, 11.0, 85.1, 88.1, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 34.51, 31.25, -0.44, 5000.4, 137.2, 5011.5, -0.1, 0, 0, , 
Wave,20250121_163733, SI_2025.01.21_16.37.33_520, 34.22, 34.81, -0.34, 6501.3, 115.5, 6502.3, 1.0, 83.4, 87.0, 31.9, -0.1, -0.9, 59.2, -1.1, 35.91, 35.11, -3.27, 7203.3, 92.2, 7211.6, 0.8, 0, 0, , GCQ,20250121_163734, Iron,  Standard,  33.9,  33.0,  0.2,  3093,  -736,  -13.4,  3179,  88.0,  96.5,  -6.2,  46.9,  20.6,  32.4,  1.05,  0.3,  4.0,  -5.1,  2.8,  43.9,  1606.2,  -6,  -10.1, , TM4,20250121_163733, 2025-01-21 PM 4:37:33, , , Unknown Player, 9 Iron, Premium, 30.789, 1, 6.4, -2.1999999999999997, 71.53299999999999, 6.588, 36.590999999999994, -2.266, -8.666, 33.5033, 1.0882, 32.42600000000001, -0.9930000000000002, 3194.68, Measured, 27.841999999999995, 50.36478042602539, 17.391564083843342, 0.027373377899343805, 86.4414997517025, 1.1602429006284123, -1.565299553207182, 4.140129, 84.91578169330596, 1.0955752484718604, 44.997605583961885, 22.416820526123047, 4.043229, 96.30685864677314, 1.5692148074667043, 63.163336848628816, -1.7234724586930052, -10.854113555469178, 2.567, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163731, SD_2025.01.21_16.37.31_072, 32.32, 28.71, 0.30, 7882.1, 324.0, 7888.7, 2.4, 82.5, 86.5, 29.8, 98765.0, 98765.0, 98765.0, 98765.0, 33.49, 30.59, -3.84, 4504.1, -607.3, 4579.2, -9.2, 0, 0, , 
Wave,20250121_163749, SI_2025.01.21_16.37.49_521, 33.04, 30.77, -0.93, 5753.6, -885.2, 5821.3, -8.7, 81.1, 86.4, 30.4, -2.1, 4.4, 66.0, 4.5, 34.05, 31.32, -3.98, 6005.4, -947.0, 6146.7, -9.6, 0, 0, , GCQ,20250121_163750, Iron,  Standard,  34.4,  35.1,  0.1,  2810,  -409,  -8.3,  2840,  90.7,  99.4,  -3.9,  48.9,  23.1,  31.3,  1.10,  -0.6,  3.1,  -4.9,  1.0,  41.7,  1828.5,  2,  -9.8, , TM4,20250121_163750, 2025-01-21 PM 4:37:50, , , Unknown Player, 9 Iron, Premium, 29.61, 0.6, 4.6, -1.6, 67.801, 4.925000000000001, 38.248, -1.26, -5.860000000000001, 34.065, 1.1505, 34.518, -0.48700000000000004, 2860.37, Measured, 12.554, 51.51675033569336, 19.565366412286046, 0.2738099297741957, 86.9808217772137, 2.0404391348094704, -0.7134295301885227, 4.243782, 86.32984865113845, 1.9996739246822581, 47.29684381627228, 23.035755157470703, 4.201974, 97.30563755760166, 2.680671764089701, 63.194521575625906, -7.736247340387162, -12.535348047056127, 2.734, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163747, SD_2025.01.21_16.37.47_073, 33.57, 30.32, 0.07, 8727.0, 1290.0, 8821.9, 8.4, 83.7, 86.4, 31.4, 98765.0, 98765.0, 98765.0, 98765.0, 33.93, 32.20, -2.97, 5583.1, 1.8, 5554.0, 0.5, 0, 0, , 
Wave,20250121_163806, SI_2025.01.21_16.38.06_522, 33.11, 33.81, -0.22, 6473.7, -561.3, 6498.0, -5.0, 80.0, 83.8, 30.7, -3.4, 3.1, 62.0, 1.6, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_163814, Iron,  Standard,  33.7,  40.6,  6.2,  1984,  62,  1.8,  1985,  88.1,  96.8,  11.2,  52.3,  26.3,  31.2,  1.08,  -1.9,  2.9,  3.7,  -2.9,  46.1,  2450.5,  -5,  -19.6, , TM4,20250121_163813, 2025-01-21 PM 4:38:13, , , Unknown Player, 9 Iron, Premium, 29.376, -0.9999999999999999, 2.8, 2, 63.975, 2.215, 42.294, 6.7379999999999995, 3.9380000000000006, 33.0309, 1.1244, 39.66899999999999, 6.394000000000001, 1934.99, Measured, -7.277999999999999, 50.11959457397461, 22.1813882602965, 6.626990716536094, 80.69635932391704, 13.247927375429668, 0.9249451273666239, 4.390188, 81.46404334701342, 13.392299628754293, 50.44957377854561, 22.773860931396484, 4.443243, 91.97470815820925, 15.363919279112075, 65.4164941015967, -2.23900200779321, -18.40351290277473, 4.36, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163811, SD_2025.01.21_16.38.11_074, 32.60, 38.83, 7.22, 6403.0, -1363.0, 6546.5, -12.0, 76.8, 78.2, 31.4, 98765.0, 98765.0, 98765.0, 98765.0, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , 
Wave,20250121_163829, SI_2025.01.21_16.38.29_523, 32.52, 39.87, 5.53, 6797.2, 531.3, 6817.9, 4.5, 74.2, 77.0, 31.9, -0.9, 1.3, 62.2, -0.3, 31.50, 30.73, 1.65, 4252.7, 481.1, 4341.2, 5.8, 0, 0, , GCQ,20250121_163829, Iron,  Standard,  33.7,  33.0,  -1.3,  3507,  -122,  -2.0,  3509,  86.7,  94.7,  -3.2,  47.3,  20.6,  31.3,  1.08,  -0.8,  3.2,  -5.1,  -2.1,  42.4,  2627.1,  11,  -28.9, , TM4,20250121_163829, 2025-01-21 PM 4:38:29, , , Unknown Player, 9 Iron, Premium, 29.807, -1.6, 3.2, 3.5999999999999996, 59.57999999999999, 2.2500000000000004, 36.734, -2.08, -5.28, 33.3251, 1.118, 32.053, -1.2499999999999998, 3499.73, Measured, 9.598000000000003, 52.1996955871582, 19.768128893013344, -0.9140920255082011, 86.20459026078566, 0.12165692670357904, -0.20862677688406556, 4.558892, 86.00496907755247, 0.10897618940865705, 46.143752190455686, 22.069387435913086, 4.545811, 96.2801360430106, 0.7590447567521366, 63.533235710718316, -13.879371824414594, -18.345963691124208, 1.985, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163826, SD_2025.01.21_16.38.26_075, 32.59, 29.36, 0.11, 8023.8, 383.0, 8033.0, 2.7, 83.2, 85.6, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 33.66, 32.40, -3.16, 6118.5, -92.2, 6133.2, -1.6, 0, 0, , 
Wave,20250121_163845, SI_2025.01.21_16.38.45_524, 33.41, 31.59, -1.84, 5867.2, -210.1, 5870.9, -2.1, 82.5, 87.4, 31.9, -0.0, -0.5, 60.4, -0.2, 33.80, 33.11, -5.02, 8359.2, 41.9, 8347.9, 0.0, 0, 0, , GCQ,20250121_163843, Iron,  Standard,  32.4,  38.3,  5.4,  3270,  512,  8.9,  3310,  80.0,  86.8,  11.9,  51.4,  22.8,  30.7,  1.05,  -1.4,  2.0,  4.2,  -3.2,  46.2,  2632.4,  5,  -22.2, , TM4,20250121_163843, 2025-01-21 PM 4:38:43, , , Unknown Player, 9 Iron, Premium, 28.389, -1, 1.6, 2.1999999999999997, 63.341, 0.955, 41.803, 7.062, 5.462, 32.1683, 1.1331, 37.24699999999999, 6.2509999999999994, 3283.25, Measured, 10.605999999999998, 48.998016357421875, 21.498742001549, 6.582182427344743, 79.20481399966556, 13.624743559854805, 0.5828959890366585, 4.557535, 79.69821649691447, 13.72890772992848, 49.899694040689546, 22.611427307128906, 4.591445, 88.64209797391318, 15.613620282891773, 66.02212587489342, -11.222566303128069, -17.75922205960385, 5.099, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163840, SD_2025.01.21_16.38.40_076, 31.59, 35.45, 6.79, 7228.2, 1239.0, 7333.6, 9.7, 73.0, 75.3, 31.4, 98765.0, 98765.0, 98765.0, 98765.0, 31.60, 33.67, 4.47, 6608.4, 1003.0, 6648.7, 7.8, 0, 0, , 
Wave,20250121_163859, SI_2025.01.21_16.38.59_525, 31.22, 36.54, 4.22, 6354.2, 203.5, 6357.5, 1.8, 72.6, 76.2, 31.9, -6.2, 2.1, 62.5, -2.5, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_163857, Iron,  Standard,  33.7,  39.4,  1.3,  2236,  132,  3.4,  2240,  87.7,  96.2,  3.7,  51.7,  25.4,  31.1,  1.08,  -1.6,  1.3,  0.0,  -1.8,  45.8,  2673.5,  5,  -21.7, , TM4,20250121_163857, 2025-01-21 PM 4:38:57, , , Unknown Player, 9 Iron, Premium, 29.417, -0.6, 0.9999999999999999, 1.2999999999999998, 62.33500000000001, 0.6890000000000001, 42.071, 0.552, -0.448, 33.2492, 1.1303, 39.04699999999999, 0.606, 2233.3, Measured, -0, 47.76529312133789, 19.53654841977423, 1.8897147709989157, 79.34876416733216, 5.738127009902408, -1.1060643382525355, 4.222943, 78.47031950801345, 5.593231258607358, 50.967729144059945, 21.371427536010742, 4.157074, 87.68639489885513, 7.082440037837337, 64.0803345267378, -7.994725287041886, -21.170250326444304, 4.765, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163855, SD_2025.01.21_16.38.55_077, 32.63, 36.22, 3.05, 7122.6, 1234.0, 7451.5, 9.8, 77.7, 79.7, 31.8, 3.2, 3.3, 73.1, 5.3, 30.75, 28.80, -1.38, 3407.6, 93.0, 3360.8, -0.9, 0, 1, , 
Wave,20250121_163913, SI_2025.01.21_16.39.13_526, 32.36, 36.81, 0.88, 5684.7, 576.9, 5713.9, 5.8, 77.3, 81.2, 24.3, -1.0, -3.8, 55.9, -5.8, 33.79, 35.46, -1.57, 7500.9, 53.7, 7512.4, 0.6, 0, 0, , GCQ,20250121_163911, Iron,  Standard,  33.6,  37.9,  -1.5,  2497,  253,  5.8,  2510,  87.3,  95.4,  0.0,  50.7,  24.2,  30.3,  1.11,  -0.8,  2.0,  -4.0,  -3.2,  44.4,  2651.5,  5,  -25.4, , TM4,20250121_163911, 2025-01-21 PM 4:39:11, , , Unknown Player, 9 Iron, Premium, 29.072, -0.6, 2.2000000000000006, 1.4, 63.51100000000001, 1.709, 40.470000000000006, -1.664, -3.864, 32.892, 1.1314, 36.992, -1.228, 2552.67, Measured, , 52.66402053833008, 22.408372275526265, 0.8971966782488943, 86.72468346784021, 4.355257082431483, 0.16505783979794234, 4.705657, 86.8726363494395, 4.37157769057202, 48.12114345379429, 23.468677520751953, 4.715118, 98.08995115895874, 5.607212924059164, 63.936760505569474, -6.175116922822414, -23.971818108718402, , , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163908, SD_2025.01.21_16.39.08_078, 32.61, 36.06, 0.42, 7087.5, 1617.0, 7269.6, 12.9, 84.5, 87.8, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 30.55, 30.42, -3.44, 3540.1, 160.1, 3544.8, -0.1, 0, 0, , 
Wave,20250121_163927, SI_2025.01.21_16.39.27_527, 32.38, 36.49, -1.32, 6565.1, 183.9, 6567.7, 1.6, 76.3, 79.6, 30.4, -1.0, -2.2, 57.7, -3.2, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_163928, Iron,  Standard,  37.2,  3.6,  -2.8,  1620,  425,  14.7,  1675,  32.5,  88.1,  -0.3,  4.4,  1.5,  30.9,  1.20,  -0.9,  2.0,  -2.2,  0.0,  45.9,  2295.1,  23,  -47.0, , TM4,20250121_163928, 2025-01-21 PM 4:39:28, , , Unknown Player, 9 Iron, Premium, 29.816, -0.4000000000000001, 2.2000000000000006, 0.7, 60.452, 1.9859999999999998, 3.603, -3.264, -5.464, 37.247, 1.2492, 2.4270000000000005, -1.6459999999999997, 1653.09, Measured, -76.517, 7.497880935668945, 0.1639872882007356, -0.342693924145276, 19.62682115917287, -1.1905815598081126, -0.314101529201228, 0.554004, 14.710346300691056, -0.823135373513837, 2.668300132957836, 34.6321907043457, 0.410122, 64.62959984816015, -4.383431505129321, , -23.84618167427379, -7.1252934279331654, -0.401, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163925, SD_2025.01.21_16.39.25_079, 36.92, 3.01, -1.55, 1138.9, -266.1, 1169.6, -13.2, 22.7, 38.2, 31.4, 98765.0, 98765.0, 98765.0, 98765.0, 37.28, 19.64, 0.20, 5544.7, -202.9, 5622.7, -3.4, 0, 0, , 
Wave,20250121_163943, SI_2025.01.21_16.39.43_528, 36.49, 0.23, -2.37, 1311.8, -983.1, 1639.3, -36.8, 1.5, 4.5, 32.6, 0.2, -2.0, 57.3, -1.1, 37.23, 14.97, -4.17, 6200.5, -319.7, 6217.4, -2.9, 0, 0, , GCQ,20250121_163942, Iron,  Standard,  31.4,  40.7,  3.5,  2147,  429,  11.3,  2189,  78.0,  85.8,  9.2,  51.6,  22.8,  29.6,  1.06,  -0.7,  2.6,  -0.2,  -2.9,  47.1,  2553.6,  -6,  -23.1, , TM4,20250121_163942, 2025-01-21 PM 4:39:42, , , Unknown Player, 9 Iron, Premium, 28.038, -0.2, 2.4, 0.2, 62.80800000000001, 2.236, , , , 30.6399, 1.0928, 40.192, 2.504, , Undefined, 13.004, 45.56745910644531, 20.753351649910726, 3.8482919772684454, 73.84726046764918, 9.369158279086324, -0.2714243986193297, 4.349586, 73.64362685630978, 9.327220995292807, 52.94051102224308, 22.04854393005371, 4.334202, 75.81551660846725, 9.773829950481419, 64.16743810826698, -2.1021051729997846, -21.28704616102552, 6.127, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163939, SD_2025.01.21_16.39.39_080, 30.35, 36.76, 4.07, 6079.3, 1331.0, 6223.3, 12.3, 70.0, 73.0, 31.4, 98765.0, 98765.0, 98765.0, 98765.0, 30.02, 34.26, 1.84, 5446.3, 513.7, 5482.4, 4.6, 0, 0, , 
Wave,20250121_163957, SI_2025.01.21_16.39.57_529, 30.05, 38.61, 2.56, 6529.7, 451.7, 6545.3, 4.0, 67.4, 70.6, 30.5, 0.3, -0.4, 60.4, -0.9, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_164002, Iron,  Standard,  31.7,  37.2,  1.0,  2907,  126,  2.5,  2910,  78.9,  87.4,  2.5,  49.6,  21.0,  29.1,  1.09,  -1.4,  1.3,  -0.7,  -2.9,  44.8,  2596.8,  2,  -20.2, , TM4,20250121_164002, 2025-01-21 PM 4:40:02, , , Unknown Player, 9 Iron, Premium, 27.547, -0.2, 1.2000000000000002, 0.4, 64.233, 0.9769999999999999, 40.62, -0.559, -1.759, 31.1801, 1.1319, 36.367000000000004, -0.317, 2947.11, Measured, 5.633, 46.84298324584961, 19.792602116809764, 1.239099007503141, 77.76166594237833, 3.9317206705683, -0.8474571530582176, 4.453138, 77.02272310945754, 3.8553230351882757, 48.62042415428207, 22.12618064880371, 4.402542, 86.78934899983781, 4.85714932377594, 64.9572397151869, -5.198303091131847, -19.722876777270212, 4.281, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_163959, SD_2025.01.21_16.39.59_081, 31.05, 35.33, 1.95, 6427.3, 619.0, 6457.0, 5.5, 74.2, 77.2, 29.8, 98765.0, 98765.0, 98765.0, 98765.0, 31.43, 36.64, -0.78, 5961.6, 84.8, 5920.3, 0.5, 0, 0, , 
Wave,20250121_164017, SI_2025.01.21_16.40.17_530, 30.92, 35.65, 0.37, 6008.2, 588.1, 6036.9, 5.6, 72.2, 76.2, 30.3, 1.7, -2.9, 60.7, -2.5, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_164017, Iron,  Standard,  33.4,  38.7,  -1.9,  2209,  -65,  -1.7,  2210,  87.3,  95.8,  -3.8,  50.9,  24.6,  31.0,  1.08,  -0.3,  1.9,  2.7,  -5.4,  44.3,  1541.2,  12,  -23.8, , TM4,20250121_164016, 2025-01-21 PM 4:40:16, , , Unknown Player, 9 Iron, Premium, 28.722, -0.8, 1.7999999999999998, 1.7999999999999998, 65.11, 1.2509999999999997, 40.762, 0.479, -1.321, 32.8873, 1.145, 37.757999999999996, 0.604, 2195.41, Measured, -6.143, 50.3894157409668, 22.50637223934625, -0.9924977430363845, 82.16497584349716, -1.4602991585311316, -1.7947887260186985, 4.536543, 80.83301148404475, -1.4467089018459107, 52.88561353035142, 24.12050437927246, 4.444824, 90.20047463801015, -1.5425881399952723, 64.70832039254634, -7.961560048993012, -22.367394688817825, -2.299, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164014, SD_2025.01.21_16.40.14_082, 32.20, 34.59, 0.43, 6350.6, 85.0, 6351.2, 0.8, 78.7, 81.9, 31.4, 98765.0, 98765.0, 98765.0, 98765.0, 29.38, 27.16, -2.80, 2869.2, -30.8, 2850.0, -1.5, 0, 0, , 
Wave,20250121_164032, SI_2025.01.21_16.40.32_531, 32.04, 37.47, -1.82, 5288.5, 435.9, 5306.4, 4.7, 76.4, 80.7, 24.3, 3.2, -5.4, 59.5, -3.5, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_164032, Iron,  Standard,  31.2,  35.0,  -1.3,  2756,  -397,  -8.2,  2784,  77.8,  87.1,  -5.2,  46.8,  18.6,  30.9,  1.01,  -0.9,  1.6,  2.0,  -4.9,  41.5,  1114.5,  -16,  -8.2, , TM4,20250121_164032, 2025-01-21 PM 4:40:32, , , Unknown Player, 9 Iron, Premium, 29.116, 1.4000000000000001, 3, -2.8, 73.164, 3.4429999999999996, 38.166, -2.934, -5.933999999999999, 30.9093, 1.0616, 34.198, -2.0919999999999996, 2763.07, Measured, -5.397999999999999, 41.57928466796875, 15.007537079361104, -1.9426221540948765, 58.68030431118024, -2.9877788886367673, 9.624093886213224, 2.86087, 71.79251833112416, -3.3383546837444658, 42.66640072690413, 22.76715850830078, 3.636111, 85.22497735318093, -3.572037521513353, 64.66230070208604, 14.09817938480244, -13.59127563631501, -0.718, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164029, SD_2025.01.21_16.40.29_083, 30.34, 32.33, -0.08, 6455.6, -1244.0, 6574.4, -10.9, 74.8, 76.7, 31.4, 98765.0, 98765.0, 98765.0, 98765.0, 30.09, 33.26, -4.41, 5118.9, 350.0, 5132.3, 3.5, 0, 0, , 
Wave,20250121_164047, SI_2025.01.21_16.40.47_532, 30.57, 32.67, -2.62, 5483.5, -348.4, 5494.6, -3.6, 72.2, 77.4, 28.8, 0.0, -0.3, 64.6, 0.3, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_164048, Iron,  Standard,  35.3,  34.8,  -2.4,  2726,  -431,  -9.0,  2760,  94.7,  103.7,  -9.1,  48.9,  24.1,  31.8,  1.11,  -0.6,  5.2,  -1.8,  -4.8,  40.8,  1675.0,  6,  -16.5, , TM4,20250121_164048, 2025-01-21 PM 4:40:48, , , Unknown Player, 9 Iron, Premium, 29.379, 0, 5.200000000000001, -0.3, 67.076, 5.247000000000001, 37.04299999999999, -1.373, -6.573, 34.8014, 1.1846, 33.55, -0.564, 2747.23, Measured, -6.888000000000001, 56.534427642822266, 22.852757999387613, -2.7850736397792577, 92.37355847318625, -7.071323549161312, -1.044460106813614, 4.85127, 91.46941347228599, -6.950021265589903, 48.80972589444096, 23.269376754760742, 4.792167, 101.97767374583994, -8.349818691399333, 63.9379101935827, -5.942436492937756, -12.889245132474048, -6.052, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_164045, SD_2025.01.21_16.40.45_084, 34.92, 33.07, -1.55, 7756.4, -48.0, 6849.4, -0.1, 89.8, 92.9, 31.9, -13.4, 1.7, 67.1, -4.8, 33.14, 28.03, -4.81, 3626.3, -84.8, 3633.8, -2.8, 0, 1, , 
